cycle,state,modeldate,candidate_name,pct_trend_adjusted,winner
1968,National,1968-05-26,Richard M. Nixon,45.08622,Richard M. Nixon
1968,National,1968-05-27,George Wallace,11.06972,Richard M. Nixon
1968,National,1968-05-27,"Hubert Humphrey, Jr.",36.31205,Richard M. Nixon
1968,National,1968-05-27,Richard M. Nixon,45.08622,Richard M. Nixon
1968,National,1968-05-28,George Wallace,13.27395,Richard M. Nixon
1968,National,1968-05-28,"Hubert Humphrey, Jr.",41.49543,Richard M. Nixon
1968,National,1968-05-28,Richard M. Nixon,41.07475,Richard M. Nixon
1968,National,1968-05-29,George Wallace,13.27395,Richard M. Nixon
1968,National,1968-05-29,"Hubert Humphrey, Jr.",41.49543,Richard M. Nixon
1968,National,1968-05-29,Richard M. Nixon,41.07475,Richard M. Nixon
1968,National,1968-05-30,George Wallace,13.27395,Richard M. Nixon
1968,National,1968-05-30,"Hubert Humphrey, Jr.",41.49543,Richard M. Nixon
1968,National,1968-05-30,Richard M. Nixon,41.07475,Richard M. Nixon
1968,National,1968-05-31,George Wallace,13.27395,Richard M. Nixon
1968,National,1968-05-31,"Hubert Humphrey, Jr.",41.49543,Richard M. Nixon
1968,National,1968-05-31,Richard M. Nixon,41.07475,Richard M. Nixon
1968,National,1968-06-01,George Wallace,13.27395,Richard M. Nixon
1968,National,1968-06-01,"Hubert Humphrey, Jr.",41.49543,Richard M. Nixon
1968,National,1968-06-01,Richard M. Nixon,41.07475,Richard M. Nixon
1968,National,1968-06-02,George Wallace,13.27395,Richard M. Nixon
1968,National,1968-06-02,"Hubert Humphrey, Jr.",41.49543,Richard M. Nixon
1968,National,1968-06-02,Richard M. Nixon,41.07475,Richard M. Nixon
1968,National,1968-06-03,George Wallace,13.27395,Richard M. Nixon
1968,National,1968-06-03,"Hubert Humphrey, Jr.",41.49543,Richard M. Nixon
1968,National,1968-06-03,Richard M. Nixon,41.07475,Richard M. Nixon
1968,National,1968-06-04,George Wallace,13.27395,Richard M. Nixon
1968,National,1968-06-04,"Hubert Humphrey, Jr.",41.49543,Richard M. Nixon
1968,National,1968-06-04,Richard M. Nixon,41.07475,Richard M. Nixon
1968,National,1968-06-05,George Wallace,13.27395,Richard M. Nixon
1968,National,1968-06-05,"Hubert Humphrey, Jr.",41.49543,Richard M. Nixon
1968,National,1968-06-05,Richard M. Nixon,41.07475,Richard M. Nixon
1968,National,1968-06-06,George Wallace,13.27395,Richard M. Nixon
1968,National,1968-06-06,"Hubert Humphrey, Jr.",41.49543,Richard M. Nixon
1968,National,1968-06-06,Richard M. Nixon,41.07475,Richard M. Nixon
1968,National,1968-06-07,George Wallace,13.27395,Richard M. Nixon
1968,National,1968-06-07,"Hubert Humphrey, Jr.",41.49543,Richard M. Nixon
1968,National,1968-06-07,Richard M. Nixon,41.07475,Richard M. Nixon
1968,National,1968-06-08,George Wallace,13.27395,Richard M. Nixon
1968,National,1968-06-08,"Hubert Humphrey, Jr.",41.49543,Richard M. Nixon
1968,National,1968-06-08,Richard M. Nixon,41.07475,Richard M. Nixon
1968,National,1968-06-09,George Wallace,13.27395,Richard M. Nixon
1968,National,1968-06-09,"Hubert Humphrey, Jr.",41.49543,Richard M. Nixon
1968,National,1968-06-09,Richard M. Nixon,41.07475,Richard M. Nixon
1968,National,1968-06-10,George Wallace,13.27395,Richard M. Nixon
1968,National,1968-06-10,"Hubert Humphrey, Jr.",41.49543,Richard M. Nixon
1968,National,1968-06-10,Richard M. Nixon,41.07475,Richard M. Nixon
1968,National,1968-06-11,George Wallace,13.27395,Richard M. Nixon
1968,National,1968-06-11,"Hubert Humphrey, Jr.",41.49543,Richard M. Nixon
1968,National,1968-06-11,Richard M. Nixon,41.07475,Richard M. Nixon
1968,National,1968-06-12,George Wallace,13.27395,Richard M. Nixon
1968,National,1968-06-12,"Hubert Humphrey, Jr.",41.49543,Richard M. Nixon
1968,National,1968-06-12,Richard M. Nixon,41.07475,Richard M. Nixon
1968,National,1968-06-13,George Wallace,13.27395,Richard M. Nixon
1968,National,1968-06-13,"Hubert Humphrey, Jr.",41.49543,Richard M. Nixon
1968,National,1968-06-13,Richard M. Nixon,41.07475,Richard M. Nixon
1968,National,1968-06-14,George Wallace,13.27395,Richard M. Nixon
1968,National,1968-06-14,"Hubert Humphrey, Jr.",41.49543,Richard M. Nixon
1968,National,1968-06-14,Richard M. Nixon,41.07475,Richard M. Nixon
1968,National,1968-06-15,George Wallace,13.27395,Richard M. Nixon
1968,National,1968-06-15,"Hubert Humphrey, Jr.",41.49543,Richard M. Nixon
1968,National,1968-06-15,Richard M. Nixon,41.07475,Richard M. Nixon
1968,National,1968-06-16,George Wallace,13.27395,Richard M. Nixon
1968,National,1968-06-16,"Hubert Humphrey, Jr.",41.49543,Richard M. Nixon
1968,National,1968-06-16,Richard M. Nixon,41.07475,Richard M. Nixon
1968,National,1968-06-17,George Wallace,13.27395,Richard M. Nixon
1968,National,1968-06-17,"Hubert Humphrey, Jr.",41.49543,Richard M. Nixon
1968,National,1968-06-17,Richard M. Nixon,41.07475,Richard M. Nixon
1968,National,1968-06-18,George Wallace,12.71667,Richard M. Nixon
1968,National,1968-06-18,"Hubert Humphrey, Jr.",42.7579,Richard M. Nixon
1968,National,1968-06-18,Richard M. Nixon,41.57425,Richard M. Nixon
1968,National,1968-06-19,George Wallace,12.71667,Richard M. Nixon
1968,National,1968-06-19,"Hubert Humphrey, Jr.",42.7579,Richard M. Nixon
1968,National,1968-06-19,Richard M. Nixon,41.57425,Richard M. Nixon
1968,National,1968-06-20,George Wallace,12.71667,Richard M. Nixon
1968,National,1968-06-20,"Hubert Humphrey, Jr.",42.7579,Richard M. Nixon
1968,National,1968-06-20,Richard M. Nixon,41.57425,Richard M. Nixon
1968,National,1968-06-21,George Wallace,12.71667,Richard M. Nixon
1968,National,1968-06-21,"Hubert Humphrey, Jr.",42.7579,Richard M. Nixon
1968,National,1968-06-21,Richard M. Nixon,41.57425,Richard M. Nixon
1968,National,1968-06-22,George Wallace,12.71667,Richard M. Nixon
1968,National,1968-06-22,"Hubert Humphrey, Jr.",42.7579,Richard M. Nixon
1968,National,1968-06-22,Richard M. Nixon,41.57425,Richard M. Nixon
1968,National,1968-06-23,George Wallace,12.71667,Richard M. Nixon
1968,National,1968-06-23,"Hubert Humphrey, Jr.",42.7579,Richard M. Nixon
1968,National,1968-06-23,Richard M. Nixon,41.57425,Richard M. Nixon
1968,National,1968-06-24,George Wallace,12.71667,Richard M. Nixon
1968,National,1968-06-24,"Hubert Humphrey, Jr.",42.7579,Richard M. Nixon
1968,National,1968-06-24,Richard M. Nixon,41.57425,Richard M. Nixon
1968,National,1968-06-25,George Wallace,12.71667,Richard M. Nixon
1968,National,1968-06-25,"Hubert Humphrey, Jr.",42.7579,Richard M. Nixon
1968,National,1968-06-25,Richard M. Nixon,41.57425,Richard M. Nixon
1968,National,1968-06-26,George Wallace,12.71667,Richard M. Nixon
1968,National,1968-06-26,"Hubert Humphrey, Jr.",42.7579,Richard M. Nixon
1968,National,1968-06-26,Richard M. Nixon,41.57425,Richard M. Nixon
1968,National,1968-06-27,George Wallace,12.71667,Richard M. Nixon
1968,National,1968-06-27,"Hubert Humphrey, Jr.",42.7579,Richard M. Nixon
1968,National,1968-06-27,Richard M. Nixon,41.57425,Richard M. Nixon
1968,National,1968-06-28,George Wallace,12.71667,Richard M. Nixon
1968,National,1968-06-28,"Hubert Humphrey, Jr.",42.7579,Richard M. Nixon
1968,National,1968-06-28,Richard M. Nixon,41.57425,Richard M. Nixon
1968,National,1968-06-29,George Wallace,12.71667,Richard M. Nixon
1968,National,1968-06-29,"Hubert Humphrey, Jr.",42.7579,Richard M. Nixon
1968,National,1968-06-29,Richard M. Nixon,41.57425,Richard M. Nixon
1968,National,1968-06-30,George Wallace,12.71667,Richard M. Nixon
1968,National,1968-06-30,"Hubert Humphrey, Jr.",42.7579,Richard M. Nixon
1968,National,1968-06-30,Richard M. Nixon,41.57425,Richard M. Nixon
1968,National,1968-07-01,George Wallace,13.9058,Richard M. Nixon
1968,National,1968-07-01,"Hubert Humphrey, Jr.",41.48666,Richard M. Nixon
1968,National,1968-07-01,Richard M. Nixon,40.41628,Richard M. Nixon
1968,National,1968-07-02,George Wallace,13.9058,Richard M. Nixon
1968,National,1968-07-02,"Hubert Humphrey, Jr.",41.48666,Richard M. Nixon
1968,National,1968-07-02,Richard M. Nixon,40.41628,Richard M. Nixon
1968,National,1968-07-03,George Wallace,13.9058,Richard M. Nixon
1968,National,1968-07-03,"Hubert Humphrey, Jr.",41.48666,Richard M. Nixon
1968,National,1968-07-03,Richard M. Nixon,40.41628,Richard M. Nixon
1968,National,1968-07-04,George Wallace,13.9058,Richard M. Nixon
1968,National,1968-07-04,"Hubert Humphrey, Jr.",41.48666,Richard M. Nixon
1968,National,1968-07-04,Richard M. Nixon,40.41628,Richard M. Nixon
1968,National,1968-07-05,George Wallace,13.9058,Richard M. Nixon
1968,National,1968-07-05,"Hubert Humphrey, Jr.",41.48666,Richard M. Nixon
1968,National,1968-07-05,Richard M. Nixon,40.41628,Richard M. Nixon
1968,National,1968-07-06,George Wallace,13.9058,Richard M. Nixon
1968,National,1968-07-06,"Hubert Humphrey, Jr.",41.48666,Richard M. Nixon
1968,National,1968-07-06,Richard M. Nixon,40.41628,Richard M. Nixon
1968,National,1968-07-07,George Wallace,13.9058,Richard M. Nixon
1968,National,1968-07-07,"Hubert Humphrey, Jr.",41.48666,Richard M. Nixon
1968,National,1968-07-07,Richard M. Nixon,40.41628,Richard M. Nixon
1968,National,1968-07-08,George Wallace,13.9058,Richard M. Nixon
1968,National,1968-07-08,"Hubert Humphrey, Jr.",41.48666,Richard M. Nixon
1968,National,1968-07-08,Richard M. Nixon,40.41628,Richard M. Nixon
1968,National,1968-07-09,George Wallace,13.9058,Richard M. Nixon
1968,National,1968-07-09,"Hubert Humphrey, Jr.",41.48666,Richard M. Nixon
1968,National,1968-07-09,Richard M. Nixon,40.41628,Richard M. Nixon
1968,National,1968-07-10,George Wallace,13.9058,Richard M. Nixon
1968,National,1968-07-10,"Hubert Humphrey, Jr.",41.48666,Richard M. Nixon
1968,National,1968-07-10,Richard M. Nixon,40.41628,Richard M. Nixon
1968,National,1968-07-11,George Wallace,13.9058,Richard M. Nixon
1968,National,1968-07-11,"Hubert Humphrey, Jr.",41.48666,Richard M. Nixon
1968,National,1968-07-11,Richard M. Nixon,40.41628,Richard M. Nixon
1968,National,1968-07-12,George Wallace,13.9058,Richard M. Nixon
1968,National,1968-07-12,"Hubert Humphrey, Jr.",41.48666,Richard M. Nixon
1968,National,1968-07-12,Richard M. Nixon,40.41628,Richard M. Nixon
1968,National,1968-07-13,George Wallace,13.9058,Richard M. Nixon
1968,National,1968-07-13,"Hubert Humphrey, Jr.",41.48666,Richard M. Nixon
1968,National,1968-07-13,Richard M. Nixon,40.41628,Richard M. Nixon
1968,National,1968-07-14,George Wallace,13.9058,Richard M. Nixon
1968,National,1968-07-14,"Hubert Humphrey, Jr.",41.48666,Richard M. Nixon
1968,National,1968-07-14,Richard M. Nixon,40.41628,Richard M. Nixon
1968,National,1968-07-15,George Wallace,13.9058,Richard M. Nixon
1968,National,1968-07-15,"Hubert Humphrey, Jr.",41.48666,Richard M. Nixon
1968,National,1968-07-15,Richard M. Nixon,40.41628,Richard M. Nixon
1968,National,1968-07-16,George Wallace,13.9058,Richard M. Nixon
1968,National,1968-07-16,"Hubert Humphrey, Jr.",41.48666,Richard M. Nixon
1968,National,1968-07-16,Richard M. Nixon,40.41628,Richard M. Nixon
1968,National,1968-07-17,George Wallace,13.9058,Richard M. Nixon
1968,National,1968-07-17,"Hubert Humphrey, Jr.",41.48666,Richard M. Nixon
1968,National,1968-07-17,Richard M. Nixon,40.41628,Richard M. Nixon
1968,National,1968-07-18,George Wallace,13.9058,Richard M. Nixon
1968,National,1968-07-18,"Hubert Humphrey, Jr.",41.48666,Richard M. Nixon
1968,National,1968-07-18,Richard M. Nixon,40.41628,Richard M. Nixon
1968,National,1968-07-19,George Wallace,13.9058,Richard M. Nixon
1968,National,1968-07-19,"Hubert Humphrey, Jr.",41.48666,Richard M. Nixon
1968,National,1968-07-19,Richard M. Nixon,40.41628,Richard M. Nixon
1968,National,1968-07-20,George Wallace,13.9058,Richard M. Nixon
1968,National,1968-07-20,"Hubert Humphrey, Jr.",41.48666,Richard M. Nixon
1968,National,1968-07-20,Richard M. Nixon,40.41628,Richard M. Nixon
1968,National,1968-07-21,George Wallace,13.9058,Richard M. Nixon
1968,National,1968-07-21,"Hubert Humphrey, Jr.",41.48666,Richard M. Nixon
1968,National,1968-07-21,Richard M. Nixon,40.41628,Richard M. Nixon
1968,National,1968-07-22,George Wallace,13.9058,Richard M. Nixon
1968,National,1968-07-22,"Hubert Humphrey, Jr.",41.48666,Richard M. Nixon
1968,National,1968-07-22,Richard M. Nixon,40.41628,Richard M. Nixon
1968,National,1968-07-23,George Wallace,14.43734,Richard M. Nixon
1968,National,1968-07-23,"Hubert Humphrey, Jr.",39.46049,Richard M. Nixon
1968,National,1968-07-23,Richard M. Nixon,43.54396,Richard M. Nixon
1968,National,1968-07-24,George Wallace,14.43734,Richard M. Nixon
1968,National,1968-07-24,"Hubert Humphrey, Jr.",39.46049,Richard M. Nixon
1968,National,1968-07-24,Richard M. Nixon,43.54396,Richard M. Nixon
1968,National,1968-07-25,George Wallace,14.43734,Richard M. Nixon
1968,National,1968-07-25,"Hubert Humphrey, Jr.",39.46049,Richard M. Nixon
1968,National,1968-07-25,Richard M. Nixon,43.54396,Richard M. Nixon
1968,National,1968-07-26,George Wallace,14.43734,Richard M. Nixon
1968,National,1968-07-26,"Hubert Humphrey, Jr.",39.46049,Richard M. Nixon
1968,National,1968-07-26,Richard M. Nixon,43.54396,Richard M. Nixon
1968,National,1968-07-27,George Wallace,14.43734,Richard M. Nixon
1968,National,1968-07-27,"Hubert Humphrey, Jr.",39.46049,Richard M. Nixon
1968,National,1968-07-27,Richard M. Nixon,43.54396,Richard M. Nixon
1968,National,1968-07-28,George Wallace,14.43734,Richard M. Nixon
1968,National,1968-07-28,"Hubert Humphrey, Jr.",39.46049,Richard M. Nixon
1968,National,1968-07-28,Richard M. Nixon,43.54396,Richard M. Nixon
1968,National,1968-07-29,George Wallace,14.43734,Richard M. Nixon
1968,National,1968-07-29,"Hubert Humphrey, Jr.",39.46049,Richard M. Nixon
1968,National,1968-07-29,Richard M. Nixon,43.54396,Richard M. Nixon
1968,National,1968-07-30,George Wallace,14.43734,Richard M. Nixon
1968,National,1968-07-30,"Hubert Humphrey, Jr.",39.46049,Richard M. Nixon
1968,National,1968-07-30,Richard M. Nixon,43.54396,Richard M. Nixon
1968,National,1968-07-31,George Wallace,14.43734,Richard M. Nixon
1968,National,1968-07-31,"Hubert Humphrey, Jr.",39.46049,Richard M. Nixon
1968,National,1968-07-31,Richard M. Nixon,43.54396,Richard M. Nixon
1968,National,1968-08-01,George Wallace,14.43734,Richard M. Nixon
1968,National,1968-08-01,"Hubert Humphrey, Jr.",39.46049,Richard M. Nixon
1968,National,1968-08-01,Richard M. Nixon,43.54396,Richard M. Nixon
1968,National,1968-08-02,George Wallace,14.43734,Richard M. Nixon
1968,National,1968-08-02,"Hubert Humphrey, Jr.",39.46049,Richard M. Nixon
1968,National,1968-08-02,Richard M. Nixon,43.54396,Richard M. Nixon
1968,National,1968-08-03,George Wallace,14.43734,Richard M. Nixon
1968,National,1968-08-03,"Hubert Humphrey, Jr.",39.46049,Richard M. Nixon
1968,National,1968-08-03,Richard M. Nixon,43.54396,Richard M. Nixon
1968,National,1968-08-04,George Wallace,14.43734,Richard M. Nixon
1968,National,1968-08-04,"Hubert Humphrey, Jr.",39.46049,Richard M. Nixon
1968,National,1968-08-04,Richard M. Nixon,43.54396,Richard M. Nixon
1968,National,1968-08-05,George Wallace,14.43734,Richard M. Nixon
1968,National,1968-08-05,"Hubert Humphrey, Jr.",39.46049,Richard M. Nixon
1968,National,1968-08-05,Richard M. Nixon,43.54396,Richard M. Nixon
1968,National,1968-08-06,George Wallace,14.43734,Richard M. Nixon
1968,National,1968-08-06,"Hubert Humphrey, Jr.",39.46049,Richard M. Nixon
1968,National,1968-08-06,Richard M. Nixon,43.54396,Richard M. Nixon
1968,National,1968-08-07,George Wallace,14.43734,Richard M. Nixon
1968,National,1968-08-07,"Hubert Humphrey, Jr.",39.46049,Richard M. Nixon
1968,National,1968-08-07,Richard M. Nixon,43.54396,Richard M. Nixon
1968,National,1968-08-08,George Wallace,14.43734,Richard M. Nixon
1968,National,1968-08-08,"Hubert Humphrey, Jr.",39.46049,Richard M. Nixon
1968,National,1968-08-08,Richard M. Nixon,43.54396,Richard M. Nixon
1968,National,1968-08-09,George Wallace,14.43734,Richard M. Nixon
1968,National,1968-08-09,"Hubert Humphrey, Jr.",39.46049,Richard M. Nixon
1968,National,1968-08-09,Richard M. Nixon,43.54396,Richard M. Nixon
1968,National,1968-08-10,George Wallace,14.43734,Richard M. Nixon
1968,National,1968-08-10,"Hubert Humphrey, Jr.",39.46049,Richard M. Nixon
1968,National,1968-08-10,Richard M. Nixon,43.54396,Richard M. Nixon
1968,National,1968-08-11,George Wallace,14.43734,Richard M. Nixon
1968,National,1968-08-11,"Hubert Humphrey, Jr.",39.46049,Richard M. Nixon
1968,National,1968-08-11,Richard M. Nixon,43.54396,Richard M. Nixon
1968,National,1968-08-12,George Wallace,16.04429,Richard M. Nixon
1968,National,1968-08-12,"Hubert Humphrey, Jr.",32.08146,Richard M. Nixon
1968,National,1968-08-12,Richard M. Nixon,48.32912,Richard M. Nixon
1968,National,1968-08-13,George Wallace,16.04429,Richard M. Nixon
1968,National,1968-08-13,"Hubert Humphrey, Jr.",32.08146,Richard M. Nixon
1968,National,1968-08-13,Richard M. Nixon,48.32912,Richard M. Nixon
1968,National,1968-08-14,George Wallace,16.04429,Richard M. Nixon
1968,National,1968-08-14,"Hubert Humphrey, Jr.",32.08146,Richard M. Nixon
1968,National,1968-08-14,Richard M. Nixon,48.32912,Richard M. Nixon
1968,National,1968-08-15,George Wallace,16.04429,Richard M. Nixon
1968,National,1968-08-15,"Hubert Humphrey, Jr.",32.08146,Richard M. Nixon
1968,National,1968-08-15,Richard M. Nixon,48.32912,Richard M. Nixon
1968,National,1968-08-16,George Wallace,16.04429,Richard M. Nixon
1968,National,1968-08-16,"Hubert Humphrey, Jr.",32.08146,Richard M. Nixon
1968,National,1968-08-16,Richard M. Nixon,48.32912,Richard M. Nixon
1968,National,1968-08-17,George Wallace,16.04429,Richard M. Nixon
1968,National,1968-08-17,"Hubert Humphrey, Jr.",32.08146,Richard M. Nixon
1968,National,1968-08-17,Richard M. Nixon,48.32912,Richard M. Nixon
1968,National,1968-08-18,George Wallace,16.04429,Richard M. Nixon
1968,National,1968-08-18,"Hubert Humphrey, Jr.",32.08146,Richard M. Nixon
1968,National,1968-08-18,Richard M. Nixon,48.32912,Richard M. Nixon
1968,National,1968-08-19,George Wallace,16.04429,Richard M. Nixon
1968,National,1968-08-19,"Hubert Humphrey, Jr.",32.08146,Richard M. Nixon
1968,National,1968-08-19,Richard M. Nixon,48.32912,Richard M. Nixon
1968,National,1968-08-20,George Wallace,16.04429,Richard M. Nixon
1968,National,1968-08-20,"Hubert Humphrey, Jr.",32.08146,Richard M. Nixon
1968,National,1968-08-20,Richard M. Nixon,48.32912,Richard M. Nixon
1968,National,1968-08-21,George Wallace,16.04429,Richard M. Nixon
1968,National,1968-08-21,"Hubert Humphrey, Jr.",32.08146,Richard M. Nixon
1968,National,1968-08-21,Richard M. Nixon,48.32912,Richard M. Nixon
1968,National,1968-08-22,George Wallace,16.04429,Richard M. Nixon
1968,National,1968-08-22,"Hubert Humphrey, Jr.",32.08146,Richard M. Nixon
1968,National,1968-08-22,Richard M. Nixon,48.32912,Richard M. Nixon
1968,National,1968-08-23,George Wallace,16.04429,Richard M. Nixon
1968,National,1968-08-23,"Hubert Humphrey, Jr.",32.08146,Richard M. Nixon
1968,National,1968-08-23,Richard M. Nixon,48.32912,Richard M. Nixon
1968,National,1968-08-24,George Wallace,16.04429,Richard M. Nixon
1968,National,1968-08-24,"Hubert Humphrey, Jr.",32.08146,Richard M. Nixon
1968,National,1968-08-24,Richard M. Nixon,48.32912,Richard M. Nixon
1968,National,1968-08-25,George Wallace,16.04429,Richard M. Nixon
